usuario,fecha,ejercicio,set,peso (kg),reps,rpe,rir,cumplió_objetivo
usuario_weightlifting,2016-08-19 17:32:28,Deadlift (Barbell),1,102.0582,5,,,False
usuario_weightlifting,2016-08-19 17:32:28,Deadlift (Barbell),2,129.27372,6,,,False
usuario_weightlifting,2016-08-19 17:32:28,Deadlift (Barbell),3,131.54167999999999,6,,,False
usuario_weightlifting,2016-08-19 17:32:28,Deadlift (Barbell),4,129.27372,6,,,False
usuario_weightlifting,2016-08-19 17:32:28,Leg press (hinge ),1,204.1164,10,,,False
usuario_weightlifting,2016-08-19 17:32:28,Leg press (hinge ),2,204.1164,10,,,False
usuario_weightlifting,2016-08-19 17:32:28,Leg press (hinge ),3,204.1164,12,,,False
usuario_weightlifting,2016-08-20 19:18:20,Chin Up,1,22.6796,9,,,False
usuario_weightlifting,2016-08-20 19:18:20,Chin Up,2,22.6796,9,,,False
usuario_weightlifting,2016-08-20 19:18:20,Chin Up,3,22.6796,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,Chin Up,4,22.6796,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,T-bar Row,1,56.699,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,T-bar Row,2,56.699,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,T-bar Row,3,56.699,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,Rear delt fly,1,65.77083999999999,12,,,False
usuario_weightlifting,2016-08-20 19:18:20,Rear delt fly,2,63.50288,13,,,False
usuario_weightlifting,2016-08-20 19:18:20,Rear delt fly,3,58.96696,10,,,False
usuario_weightlifting,2016-08-20 19:18:20,Bicep Curl (Barbell),1,45.3592,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,Bicep Curl (Barbell),2,43.09124,12,,,False
usuario_weightlifting,2016-08-20 19:18:20,Bicep Curl (Barbell),3,43.09124,10,,,False
usuario_weightlifting,2016-08-20 19:18:20,Pull Up,1,11.3398,9,,,False
usuario_weightlifting,2016-08-20 19:18:20,Pull Up,2,11.3398,8,,,False
usuario_weightlifting,2016-08-20 19:18:20,Pull Up,3,22.6796,8,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),1,61.23492,8,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),2,61.23492,6,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),3,83.91452,9,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),4,92.98636,8,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),5,95.25431999999999,8,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),6,97.52228,7,,,False
usuario_weightlifting,2016-08-22 12:49:10,Seated Shoulder  Press (Barbell),7,83.91452,10,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,1,20.41164,8,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,2,20.41164,10,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,3,20.41164,10,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,4,40.82328,9,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,5,40.82328,7,,,False
usuario_weightlifting,2016-08-22 12:49:10,Weighted dips,6,40.82328,8,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),1,83.91452,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),2,102.0582,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),3,124.7378,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),4,133.80964,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),5,142.88148,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),6,142.88148,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),7,142.88148,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Squat (Barbell),8,102.0582,10,,,False
usuario_weightlifting,2016-08-24 21:08:23,Deadlift (Barbell),1,102.0582,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Deadlift (Barbell),2,124.7378,5,,,False
usuario_weightlifting,2016-08-24 21:08:23,Deadlift (Barbell),3,136.0776,6,,,False
usuario_weightlifting,2016-08-24 21:08:23,Deadlift (Barbell),4,136.0776,6,,,False
usuario_weightlifting,2016-08-24 21:08:23,Deadlift (Barbell),5,136.0776,6,,,False
usuario_weightlifting,2016-08-24 21:08:23,Leg press (hinge ),1,204.1164,10,,,False
usuario_weightlifting,2016-08-24 21:08:23,Leg press (hinge ),2,204.1164,10,,,False
usuario_weightlifting,2016-08-24 21:08:23,Leg press (hinge ),3,204.1164,10,,,False
usuario_weightlifting,2016-08-25 22:09:45,Chin Up,1,22.6796,10,,,False
usuario_weightlifting,2016-08-25 22:09:45,Chin Up,2,22.6796,9,,,False
usuario_weightlifting,2016-08-25 22:09:45,Chin Up,3,22.6796,8,,,False
usuario_weightlifting,2016-08-25 22:09:45,Seated Cable Row (close Grip),1,70.30676,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,T-bar Row,1,57.83298,10,,,False
usuario_weightlifting,2016-08-25 22:09:45,T-bar Row,2,57.83298,10,,,False
usuario_weightlifting,2016-08-25 22:09:45,T-bar Row,3,57.83298,10,,,False
usuario_weightlifting,2016-08-25 22:09:45,T-bar Row,4,40.82328,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,T-bar Row,5,40.82328,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,Bicep Curl (Barbell),1,34.0194,13,,,False
usuario_weightlifting,2016-08-25 22:09:45,Bicep Curl (Barbell),2,34.0194,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,Bicep Curl (Barbell),3,34.0194,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,Hammer Curl (Dumbbell ),1,31.75144,12,,,False
usuario_weightlifting,2016-08-25 22:09:45,Pull Up,1,22.6796,8,,,False
usuario_weightlifting,2016-08-25 22:09:45,Pull Up,2,22.6796,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),1,61.23492,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),2,61.23492,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),3,83.91452,6,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),4,102.0582,6,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),5,111.13004,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),6,111.13004,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Incline Bench Press (Barbell),7,61.23492,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Overhead Press (Barbell),1,83.91452,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Overhead Press (Barbell),2,83.91452,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Overhead Press (Barbell),3,83.91452,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Bench Press (Barbell),1,61.23492,8,,,False
usuario_weightlifting,2016-08-26 17:05:57,Bench Press (Barbell),2,70.30676,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Bench Press (Barbell),3,83.91452,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Bench Press (Barbell),4,83.91452,5,,,False
usuario_weightlifting,2016-08-26 17:05:57,Hammer Decline Chest Press,1,86.18248,10,,,False
usuario_weightlifting,2016-08-26 17:05:57,Hammer Decline Chest Press,2,86.18248,10,,,False
usuario_weightlifting,2016-08-26 17:05:57,Hammer shoulder press,1,63.50288,10,,,False
usuario_weightlifting,2016-08-26 17:05:57,Hammer shoulder press,2,63.50288,10,,,False
usuario_weightlifting,2016-08-26 17:05:57,Tricep pushdown,1,29.48348,12,,,False
usuario_weightlifting,2016-08-26 17:05:57,Tricep pushdown,2,29.48348,12,,,False
usuario_weightlifting,2016-08-26 17:05:57,Tricep pushdown,3,29.48348,12,,,False
usuario_weightlifting,2016-08-26 17:05:57,Tricep pushdown,4,29.48348,12,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),1,61.23492,5,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),2,83.91452,6,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),3,102.0582,7,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),4,124.7378,5,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),5,133.80964,5,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),6,138.34556,6,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),7,142.88148,6,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),8,142.88148,6,,,False
usuario_weightlifting,2016-08-28 17:39:36,Squat (Barbell),9,142.88148,7,,,False
usuario_weightlifting,2016-08-28 17:39:36,Leg press (hinge ),1,204.1164,10,,,False
usuario_weightlifting,2016-08-28 17:39:36,Leg press (hinge ),2,204.1164,12,,,False
usuario_weightlifting,2016-08-28 17:39:36,Leg press (hinge ),3,204.1164,10,,,False
usuario_weightlifting,2016-08-28 17:39:36,Deadlift (Barbell),1,102.0582,6,,,False
usuario_weightlifting,2016-08-28 17:39:36,Deadlift (Barbell),2,124.7378,5,,,False
usuario_weightlifting,2016-08-28 17:39:36,Deadlift (Barbell),3,142.88148,5,,,False
usuario_weightlifting,2016-08-28 17:39:36,Deadlift (Barbell),4,142.88148,6,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),1,43.09124,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),2,70.30676,7,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),3,83.91452,6,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),4,97.52228,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),5,97.52228,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),6,97.52228,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Seated Shoulder  Press (Barbell),7,61.23492,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Weighted dips,1,0.0,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Weighted dips,2,40.82328,9,,,False
usuario_weightlifting,2016-08-30 20:43:40,Weighted dips,3,40.82328,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Weighted dips,4,40.82328,9,,,False
usuario_weightlifting,2016-08-30 20:43:40,Weighted dips,5,0.0,8,,,False
usuario_weightlifting,2016-08-30 20:43:40,Incline Press (Dumbbell),1,54.431039999999996,10,,,False
usuario_weightlifting,2016-08-30 20:43:40,Incline Press (Dumbbell),2,54.431039999999996,10,,,False
usuario_weightlifting,2016-08-30 20:43:40,Incline Press (Dumbbell),3,54.431039999999996,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Chin Up,1,23.813579999999998,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,Chin Up,2,23.813579999999998,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,Chin Up,3,23.813579999999998,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,T-bar Row,1,61.23492,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,T-bar Row,2,61.23492,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,T-bar Row,3,61.23492,8,,,False
usuario_weightlifting,2016-08-31 14:10:02,T-bar Row,4,43.09124,12,,,False
usuario_weightlifting,2016-08-31 14:10:02,T-bar Row,5,43.09124,12,,,False
usuario_weightlifting,2016-08-31 14:10:02,Rear delt fly,1,61.23492,12,,,False
usuario_weightlifting,2016-08-31 14:10:02,Rear delt fly,2,61.23492,12,,,False
usuario_weightlifting,2016-08-31 14:10:02,Bicep Curl (Barbell),1,45.3592,9,,,False
usuario_weightlifting,2016-08-31 14:10:02,Bicep Curl (Barbell),2,43.09124,8,,,False
usuario_weightlifting,2016-08-31 14:10:02,Bicep Curl (Barbell),3,36.28736,12,,,False
usuario_weightlifting,2016-08-31 14:10:02,Pull Up,1,12.47378,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Pull Up,2,12.47378,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Pull Up,3,12.47378,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Hammer seated row (CLOSE GRIP),1,58.96696,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Hammer seated row (CLOSE GRIP),2,58.96696,10,,,False
usuario_weightlifting,2016-08-31 14:10:02,Hammer seated row (CLOSE GRIP),3,58.96696,10,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),1,61.23492,6,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),2,83.91452,6,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),3,102.0582,5,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),4,124.7378,5,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),5,136.0776,5,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),6,145.14944,6,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),7,145.14944,6,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),8,145.14944,8,,,False
usuario_weightlifting,2016-09-02 04:51:09,Squat (Barbell),9,83.91452,10,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg press (hinge ),1,204.1164,12,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg press (hinge ),2,204.1164,12,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg press (hinge ),3,204.1164,12,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg press (hinge ),4,204.1164,12,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg curl,1,61.23492,10,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg curl,2,61.23492,10,,,False
usuario_weightlifting,2016-09-02 04:51:09,Leg curl,3,61.23492,10,,,False
usuario_weightlifting,2016-09-02 04:51:09,Front Squat (Barbell),1,61.23492,6,,,False
usuario_weightlifting,2016-09-02 04:51:09,Front Squat (Barbell),2,70.30676,5,,,False
usuario_weightlifting,2016-09-02 04:51:09,Front Squat (Barbell),3,79.3786,5,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),1,61.23492,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),2,61.23492,6,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),3,83.91452,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),4,92.98636,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),5,95.25431999999999,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),6,97.52228,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Incline Bench Press (Barbell),7,102.0582,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Weighted dips,1,45.3592,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Weighted dips,2,45.3592,8,,,False
usuario_weightlifting,2016-09-03 10:36:20,Weighted dips,3,45.3592,10,,,False
usuario_weightlifting,2016-09-03 10:36:20,Weighted dips,4,0.0,7,,,False
usuario_weightlifting,2016-09-03 10:36:20,Overhead Press (Dumbbell),1,18.14368,12,,,False
usuario_weightlifting,2016-09-03 10:36:20,Overhead Press (Dumbbell),2,18.14368,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Overhead Press (Dumbbell),3,18.14368,10,,,False
usuario_weightlifting,2016-09-03 10:36:20,Tricep pushdown,1,27.215519999999998,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Tricep pushdown,2,27.215519999999998,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Tricep pushdown,3,27.215519999999998,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Lateral Raise (Dumbbell),1,18.14368,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Lateral Raise (Dumbbell),2,18.14368,15,,,False
usuario_weightlifting,2016-09-03 10:36:20,Lateral Raise (Dumbbell),3,18.14368,15,,,False
usuario_weightlifting,2016-09-04 16:24:32,Chin Up,1,24.94756,9,,,False
usuario_weightlifting,2016-09-04 16:24:32,Chin Up,2,24.94756,9,,,False
usuario_weightlifting,2016-09-04 16:24:32,Chin Up,3,24.94756,9,,,False
usuario_weightlifting,2016-09-04 16:24:32,Chin Up,4,24.94756,9,,,False
usuario_weightlifting,2016-09-04 16:24:32,T-bar Row,1,40.82328,14,,,False
usuario_weightlifting,2016-09-04 16:24:32,T-bar Row,2,45.3592,12,,,False
usuario_weightlifting,2016-09-04 16:24:32,T-bar Row,3,45.3592,12,,,False
usuario_weightlifting,2016-09-04 16:24:32,Pull Up,1,13.607759999999999,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Pull Up,2,13.607759999999999,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Bent Over Row (Dumbbell),1,86.18248,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Bent Over Row (Dumbbell),2,86.18248,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Bent Over Row (Dumbbell),3,86.18248,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Lat Pulldown ,1,61.23492,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Lat Pulldown ,2,61.23492,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),1,31.75144,12,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),2,22.6796,6,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),3,31.75144,12,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),4,22.6796,6,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),5,31.75144,10,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),6,22.6796,8,,,False
usuario_weightlifting,2016-09-04 16:24:32,Hammer Curl (Dumbbell ),7,22.6796,10,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),1,83.91452,6,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),2,102.0582,6,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),3,124.7378,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),4,142.88148,6,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),5,147.4174,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),6,149.68536,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Squat (Barbell),7,149.68536,6,,,False
usuario_weightlifting,2016-09-06 19:56:20,Deadlift (Barbell),1,102.0582,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Deadlift (Barbell),2,124.7378,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Deadlift (Barbell),3,147.4174,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Deadlift (Barbell),4,147.4174,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Deadlift (Barbell),5,147.4174,5,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg press (hinge ),1,204.1164,12,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg press (hinge ),2,213.18824,15,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg press (hinge ),3,213.18824,15,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg curl,1,56.699,10,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg curl,2,56.699,10,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg curl,3,56.699,10,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg Extension (Machine),1,61.23492,15,,,False
usuario_weightlifting,2016-09-06 19:56:20,Leg Extension (Machine),2,61.23492,15,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder Press (Dumbbell),1,27.215519999999998,12,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder Press (Dumbbell),2,27.215519999999998,12,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),1,43.09124,8,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),2,61.23492,5,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),3,83.91452,5,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),4,88.45044,5,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),5,92.98636,8,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),6,92.98636,8,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),7,83.91452,5,,,False
usuario_weightlifting,2016-09-07 15:59:06,Seated Shoulder  Press (Barbell),8,61.23492,5,,,False
usuario_weightlifting,2016-09-07 15:59:06,Weighted dips,1,40.82328,8,,,False
usuario_weightlifting,2016-09-07 15:59:06,Weighted dips,2,40.82328,10,,,False
usuario_weightlifting,2016-09-07 15:59:06,Weighted dips,3,45.3592,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Chin Up,1,24.94756,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Chin Up,2,24.94756,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Chin Up,3,24.94756,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Chin Up,4,0.0,15,,,False
usuario_weightlifting,2016-09-09 14:22:08,Seated Cable Row (close Grip),1,79.3786,8,,,False
usuario_weightlifting,2016-09-09 14:22:08,Seated Cable Row (close Grip),2,79.3786,8,,,False
usuario_weightlifting,2016-09-09 14:22:08,T-bar Row,1,62.3689,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,T-bar Row,2,62.3689,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,T-bar Row,3,52.16308,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,T-bar Row,4,40.82328,12,,,False
usuario_weightlifting,2016-09-09 14:22:08,T-bar Row,5,40.82328,15,,,False
usuario_weightlifting,2016-09-09 14:22:08,Lat Pulldown ,1,61.23492,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Lat Pulldown ,2,61.23492,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Rear delt fly,1,58.96696,15,,,False
usuario_weightlifting,2016-09-09 14:22:08,Rear delt fly,2,58.96696,15,,,False
usuario_weightlifting,2016-09-09 14:22:08,Rear delt fly,3,58.96696,15,,,False
usuario_weightlifting,2016-09-09 14:22:08,Bicep Curl (Barbell),1,27.215519999999998,12,,,False
usuario_weightlifting,2016-09-09 14:22:08,Bicep Curl (Barbell),2,34.0194,12,,,False
usuario_weightlifting,2016-09-09 14:22:08,Bicep Curl (Barbell),3,34.0194,12,,,False
usuario_weightlifting,2016-09-09 14:22:08,Pull Up,1,15.87572,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Pull Up,2,15.87572,10,,,False
usuario_weightlifting,2016-09-09 14:22:08,Pull Up,3,0.0,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),1,83.91452,6,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),2,83.91452,5,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),3,102.0582,6,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),4,124.7378,8,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),5,133.80964,8,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),6,142.88148,8,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),7,145.14944,8,,,False
usuario_weightlifting,2016-09-10 14:22:28,Squat (Barbell),8,145.14944,7,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg press (hinge ),1,215.4562,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg press (hinge ),2,215.4562,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg press (hinge ),3,215.4562,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg outward fly,1,49.89512,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg outward fly,2,49.89512,12,,,False
usuario_weightlifting,2016-09-10 14:22:28,Leg outward fly,3,49.89512,12,,,False
usuario_weightlifting,2016-09-11 11:50:14,Lateral Raise (Dumbbells),1,22.6796,10,,,False
usuario_weightlifting,2016-09-11 11:50:14,Lateral Raise (Dumbbells),2,22.6796,10,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),1,61.23492,6,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),2,70.30676,5,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),3,83.91452,5,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),4,95.25431999999999,8,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),5,97.52228,8,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),6,99.79024,8,,,False
usuario_weightlifting,2016-09-11 11:50:14,Seated Shoulder  Press (Barbell),7,102.0582,8,,,False
usuario_weightlifting,2016-09-11 11:50:14,Weighted dips,1,47.627159999999996,9,,,False
usuario_weightlifting,2016-09-11 11:50:14,Weighted dips,2,47.627159999999996,9,,,False
usuario_weightlifting,2016-09-11 11:50:14,Weighted dips,3,47.627159999999996,9,,,False
usuario_weightlifting,2016-09-11 11:50:14,Weighted dips,4,31.75144,12,,,False
usuario_weightlifting,2016-09-11 11:50:14,Incline Press (Dumbbell),1,63.50288,12,,,False
usuario_weightlifting,2016-09-11 11:50:14,Incline Press (Dumbbell),2,63.50288,12,,,False
usuario_weightlifting,2016-09-11 11:50:14,Overhead Press (Dumbbell),1,27.215519999999998,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Chin Up,1,0.0,8,,,False
usuario_weightlifting,2016-09-13 06:51:12,Chin Up,2,22.6796,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Chin Up,3,22.6796,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Chin Up,4,22.6796,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Chin Up,5,22.6796,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,T-bar Row,1,56.699,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,T-bar Row,2,56.699,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,T-bar Row,3,62.3689,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,T-bar Row,4,62.3689,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Lat Pulldown ,1,63.50288,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Rear delt fly,1,58.96696,15,,,False
usuario_weightlifting,2016-09-13 06:51:12,Rear delt fly,2,58.96696,15,,,False
usuario_weightlifting,2016-09-13 06:51:12,Rear delt fly,3,58.96696,15,,,False
usuario_weightlifting,2016-09-13 06:51:12,Bicep Curl (Barbell),1,43.09124,10,,,False
usuario_weightlifting,2016-09-13 06:51:12,Bicep Curl (Barbell),2,43.09124,10,,,False
